Rent,leasing_rate,size,stories,age,renovated,class_a,class_b,amenities,net,cluster_rent,Precipitation,cooling_costs,heating_costs,green_rating
33.72,90.21,183952,8,20,0,1,0,1,0,26.4,22.71,0.258552,0.146157,1
22.2,77.21,29509,2,29,0,0,1,0,0,26.4,22.71,0.258604921,0.146102369,0
26.4,79.19,95470,4,20,0,0,1,1,0,26.4,22.71,0.258604921,0.146102369,0
33.91,96.92,94789,4,20,0,1,0,1,0,26.4,22.71,0.258552,0.146157,1
22.2,77.21,29509,2,29,0,0,1,0,0,26.4,22.71,0.258604921,0.146102369,0
26.4,79.19,95470,4,20,0,0,1,1,0,26.4,22.71,0.258604921,0.146102369,0
34.2,62.46,94875,4,19,0,1,0,1,0,26.4,22.71,0.258552,0.146157,1
22.2,77.21,29509,2,29,0,0,1,0,0,26.4,22.71,0.258604921,0.146102369,0
26.4,79.19,95470,4,20,0,0,1,1,0,26.4,22.71,0.258604921,0.146102369,0
41.25,81.51,234780,15,17,0,1,0,1,0,37.42,22.71,0.281232,0.144406,1
32.23,98.03,73061,3,25,0,0,1,1,0,37.42,22.71,0.281289563,0.144352023,0
36.6,98.63,66836,3,19,0,0,1,0,0,37.42,22.71,0.281289563,0.144352023,0
37.2,73.99,94162,5,22,0,1,0,0,0,37.42,22.71,0.281289563,0.144352023,0
37.2,87.08,46884,3,23,0,0,1,1,0,37.42,22.71,0.281289563,0.144352023,0
37.42,98.46,49001,3,21,0,0,1,0,0,37.42,22.71,0.281289563,0.144352023,0
37.8,98.21,77979,3,24,0,0,1,1,0,37.42,22.71,0.281289563,0.144352023,0
39.68,91.65,147119,9,20,0,1,0,1,0,37.42,22.71,0.281289563,0.144352023,0
46.2,99.51,164636,11,21,0,1,0,1,0,37.42,22.71,0.281289563,0.144352023,0
15.75,62.87,700756,15,16,0,1,0,1,0,15.375,40.7,0.519601,0.328716,1
14.75,70.33,636265,11,20,0,1,0,1,0,15.375,40.7,0.519369585,0.328965252,0
15,50,3840,2,25,0,0,0,0,0,15.375,40.7,0.519369585,0.328965252,0
15,84.64,3840,2,26,0,0,0,0,0,15.375,40.7,0.519369585,0.328965252,0
15.75,33.33,5760,3,26,0,0,1,0,0,15.375,40.7,0.519369585,0.328965252,0
15.75,66.67,5760,3,26,0,0,0,0,0,15.375,40.7,0.519369585,0.328965252,0
38.59,95.17,404049,22,36,1,1,0,1,0,29.525,22.71,0.258552,0.146157,1
24,100,10990,3,48,1,0,0,0,0,29.525,22.71,0.258604921,0.146102369,0
25.8,100,224640,20,35,1,1,0,1,0,29.525,22.71,0.258604921,0.146102369,0
27.11,95.48,65186,12,43,1,0,1,1,0,29.525,22.71,0.258604921,0.146102369,0
28.29,95.55,90000,11,55,1,0,1,1,0,29.525,22.71,0.258604921,0.146102369,0
29.4,88.75,116362,17,35,0,1,0,0,0,29.525,22.71,0.258604921,0.146102369,0
29.65,90.46,52543,6,50,1,0,1,0,0,29.525,22.71,0.258604921,0.146102369,0
30.34,86.43,150246,17,44,1,1,0,1,0,29.525,22.71,0.258604921,0.146102369,0
30.6,91.4,40880,5,56,1,0,1,0,0,29.525,22.71,0.258604921,0.146102369,0
33.75,69.98,86736,6,21,0,1,0,0,0,29.525,22.71,0.258604921,0.146102369,0
28.92,89.5,159326,8,21,0,1,0,1,0,28.92,25.55,0.903125,0.21008,1
25,90.15,96543,9,26,0,0,1,1,0,28.92,25.55,0.902146844,0.210463968,0
25.03,76.07,122553,10,32,1,0,1,1,1,28.92,25.55,0.902146844,0.210463968,0
32.31,95.14,147008,7,20,0,1,0,0,0,28.92,25.55,0.902146844,0.210463968,0
32.56,86.13,136725,10,21,0,1,0,1,1,28.92,25.55,0.902146844,0.210463968,0
30.78,80.83,481480,24,23,0,1,0,1,0,26.4,22.71,0.281232,0.144406,1
13.26,55.63,19375,5,21,0,0,1,0,0,26.4,22.71,0.281289563,0.144352023,0
19.1,87.75,79670,6,78,1,0,1,0,1,26.4,22.71,0.281289563,0.144352023,0
19.8,100,8963,1,45,1,0,0,0,0,26.4,22.71,0.281289563,0.144352023,0
19.8,94.32,29922,3,24,0,0,0,0,0,26.4,22.71,0.281289563,0.144352023,0
19.8,100,10400,2,47,0,0,0,0,0,26.4,22.71,0.281289563,0.144352023,0
22.06,47.54,81273,12,80,0,0,0,0,0,26.4,22.71,0.281289563,0.144352023,0
23.46,87.67,177725,23,44,1,0,1,0,0,26.4,22.71,0.281289563,0.144352023,0
24.74,87.25,40000,4,47,0,0,1,0,0,26.4,22.71,0.281289563,0.144352023,0
25.87,75.58,110400,6,95,1,0,0,0,0,26.4,22.71,0.281289563,0.144352023,0
26.4,97.8,38325,4,111,1,0,1,0,0,26.4,22.71,0.281289563,0.144352023,0
27.41,19.3,4585,2,58,0,0,0,0,0,26.4,22.71,0.281289563,0.144352023,0
27.95,65.94,277000,20,25,0,0,1,0,0,26.4,22.71,0.281289563,0.144352023,0
30,96.64,321948,20,36,0,0,1,1,0,26.4,22.71,0.281289563,0.144352023,0
30.3,73.45,223475,14,82,1,0,1,1,0,26.4,22.71,0.281289563,0.144352023,0
31.42,87.96,447159,22,38,1,1,0,0,0,26.4,22.71,0.281289563,0.144352023,0
32.06,85.28,338905,24,33,1,0,1,0,0,26.4,22.71,0.281289563,0.144352023,0
32.29,43.31,48161,4,62,1,0,1,0,0,26.4,22.71,0.281289563,0.144352023,0
33.09,84.14,559392,34,18,0,1,0,1,0,26.4,22.71,0.281289563,0.144352023,0
41.92,98.06,402535,33,35,0,1,0,1,0,38,22.71,0.04914,0.282117,1
28,100,62260,11,99,1,0,1,0,0,38,22.71,0.049150058,0.282011549,0
34.18,95.71,711000,48,21,0,1,0,0,0,38,22.71,0.049150058,0.282011549,0
34.5,88.87,89927,11,85,1,0,1,0,0,38,22.71,0.049150058,0.282011549,0
36.14,95.36,51051,6,93,1,0,1,0,0,38,22.71,0.049150058,0.282011549,0
38,87.23,240546,17,27,0,1,0,1,0,38,22.71,0.049150058,0.282011549,0
38,83.1,623352,38,28,0,1,0,1,0,38,22.71,0.049150058,0.282011549,0
44,91.32,51376,11,99,1,0,1,1,0,38,22.71,0.049150058,0.282011549,0
45,93.01,220000,26,21,0,1,0,1,0,38,22.71,0.049150058,0.282011549,0
36.52,79.62,287494,16,20,0,1,0,1,0,28.27,22.71,0.281232,0.144406,1
21,69.86,36030,3,26,0,0,0,0,0,28.27,22.71,0.281289563,0.144352023,0
22.08,92.12,36030,3,26,0,0,0,0,0,28.27,22.71,0.281289563,0.144352023,0
34.46,61.73,202913,13,25,0,1,0,1,0,28.27,22.71,0.281289563,0.144352023,0
21.22,89.5,644378,31,18,0,1,0,1,0,22.51,41.32,0.259329,0.648108,1
8.44,80.31,16250,4,107,1,0,0,1,0,22.51,41.32,0.259330302,0.6463071,0
15,93.08,39761,13,83,1,0,0,0,0,22.51,41.32,0.259330302,0.6463071,0
16.5,86.98,770191,38,35,1,1,0,1,0,22.51,41.32,0.259330302,0.6463071,0
16.59,85.8,938314,26,80,1,0,1,1,0,22.51,41.32,0.259330302,0.6463071,0
17.73,94.19,581107,27,21,0,1,0,1,0,22.51,41.32,0.259330302,0.6463071,0
19,82.19,44621,4,135,1,0,0,1,0,22.51,41.32,0.259330302,0.6463071,0
19,100,18750,5,127,0,0,1,0,0,22.51,41.32,0.259330302,0.6463071,0
19.56,87.69,226550,23,93,1,0,0,1,0,22.51,41.32,0.259330302,0.6463071,0
20,22.35,13909,4,77,0,0,0,1,0,22.51,41.32,0.259330302,0.6463071,0
20.24,88.42,845247,36,24,0,1,0,1,0,22.51,41.32,0.259330302,0.6463071,0
20.5,59.71,21560,5,118,1,0,1,0,0,22.51,41.32,0.259330302,0.6463071,0
20.5,91.67,26084,5,103,0,0,0,1,0,22.51,41.32,0.259330302,0.6463071,0
20.94,100,98862,7,95,1,0,0,1,0,22.51,41.32,0.259330302,0.6463071,0
21.29,64.04,71478,6,117,1,0,1,1,0,22.51,41.32,0.259330302,0.6463071,0
21.53,94.56,540676,30,21,1,1,0,1,0,22.51,41.32,0.259330302,0.6463071,0
22.34,100,191155,8,131,1,1,0,0,0,22.51,41.32,0.259330302,0.6463071,0
22.68,91.62,96130,8,97,1,0,0,0,1,22.51,41.32,0.259330302,0.6463071,0
24,91.7,243147,23,80,1,0,1,1,0,22.51,41.32,0.259330302,0.6463071,0
24.55,68.21,206000,22,81,0,0,0,1,0,22.51,41.32,0.259330302,0.6463071,0
24.59,50.36,16500,5,97,1,0,1,1,0,22.51,41.32,0.259330302,0.6463071,0
25,92.98,68546,7,96,1,0,1,1,0,22.51,41.32,0.259330302,0.6463071,0
25,66.74,48100,6,101,1,0,0,0,0,22.51,41.32,0.259330302,0.6463071,0
25.78,96.07,3448680,24,77,0,0,1,1,0,22.51,41.32,0.259330302,0.6463071,0
27.35,88.89,70853,4,22,0,0,1,0,0,22.51,41.32,0.259330302,0.6463071,0
27.5,95.16,1208000,23,30,1,0,1,1,0,22.51,41.32,0.259330302,0.6463071,0
27.55,93.51,617114,24,27,1,0,1,1,0,22.51,41.32,0.259330302,0.6463071,0
27.66,88.04,416224,41,77,1,0,1,1,0,22.51,41.32,0.259330302,0.6463071,0
28.13,97.67,959258,51,15,0,1,0,1,0,22.51,41.32,0.259330302,0.6463071,0
28.25,33.38,12609,5,107,0,0,0,0,0,22.51,41.32,0.259330302,0.6463071,0
29,100,121153,15,18,0,1,0,0,0,22.51,41.32,0.259330302,0.6463071,0
31.33,86.15,315784,11,94,1,0,1,1,0,22.51,41.32,0.259330302,0.6463071,0
35.29,89.34,32046,11,6,0,0,1,0,0,22.51,41.32,0.259330302,0.6463071,0
26.77,84.02,378501,16,9,0,1,0,1,1,18,25.55,0.903125,0.21008,1
19.25,71.98,581833,28,17,0,1,0,1,1,22.25,40.7,0.519601,0.328716,1
22.22,96.39,313096,24,35,1,1,0,1,0,22.25,40.7,0.519369585,0.328965252,0
22.25,100,439388,20,20,0,1,0,1,0,22.25,40.7,0.519369585,0.328965252,0
22.25,32.6,28537,5,16,0,0,1,1,0,22.25,40.7,0.519369585,0.328965252,0
23.08,92.13,385262,22,33,1,1,0,1,0,22.25,40.7,0.519369585,0.328965252,0
27.56,66.85,97000,53,14,0,1,0,1,0,22.25,40.7,0.519369585,0.328965252,0
42.57,95.71,230000,10,5,0,1,0,0,0,32.5,10.46,1.2314,0.11472,1
26.95,61.07,8476,1,2,0,0,1,0,0,32.5,10.46,1.23167641,0.11428588,0
30,60.43,8476,1,2,0,0,1,0,0,32.5,10.46,1.23167641,0.11428588,0
31.5,67.54,105489,3,9,0,1,0,0,0,32.5,10.46,1.23167641,0.11428588,0
32.5,93.01,31991,2,23,0,0,1,0,0,32.5,10.46,1.23167641,0.11428588,0
32.5,29.25,30848,2,23,0,0,1,0,0,32.5,10.46,1.23167641,0.11428588,0
43.01,84.03,235077,11,18,0,1,0,1,0,32.5,10.46,1.23167641,0.11428588,0
44.25,90.66,235077,11,17,0,1,0,1,0,32.5,10.46,1.23167641,0.11428588,0
42.92,83.19,206222,11,8,0,1,0,1,0,32.5,10.46,1.2314,0.11472,1
26.95,61.07,8476,1,2,0,0,1,0,0,32.5,10.46,1.23167641,0.11428588,0
30,60.43,8476,1,2,0,0,1,0,0,32.5,10.46,1.23167641,0.11428588,0
32.5,93.01,31991,2,23,0,0,1,0,0,32.5,10.46,1.23167641,0.11428588,0
32.5,29.25,30848,2,23,0,0,1,0,0,32.5,10.46,1.23167641,0.11428588,0
43.01,84.03,235077,11,18,0,1,0,1,0,32.5,10.46,1.23167641,0.11428588,0
44.25,90.66,235077,11,17,0,1,0,1,0,32.5,10.46,1.23167641,0.11428588,0
33.02,93.98,453901,25,15,0,1,0,1,0,22.565,22.71,0.433944,0.254616,1
13.2,100,13129,3,35,0,0,0,0,0,22.565,22.71,0.434032821,0.254520828,0
15,66.67,9000,3,30,0,0,0,0,0,22.565,22.71,0.434032821,0.254520828,0
15.96,50,6000,2,23,0,0,0,0,0,22.565,22.71,0.434032821,0.254520828,0
19.5,95.34,48000,5,27,0,0,1,0,0,22.565,22.71,0.434032821,0.254520828,0
20.58,47.47,12517,4,30,0,0,1,0,0,22.565,22.71,0.434032821,0.254520828,0
20.78,37.3,26475,3,41,0,0,1,0,0,22.565,22.71,0.434032821,0.254520828,0
22.18,87.86,42725,5,72,1,0,1,0,0,22.565,22.71,0.434032821,0.254520828,0
22.2,75.6,96000,4,26,0,0,1,1,0,22.565,22.71,0.434032821,0.254520828,0
22.2,31.14,13000,3,32,0,0,1,0,0,22.565,22.71,0.434032821,0.254520828,0
22.2,80.57,35000,5,23,0,0,1,0,0,22.565,22.71,0.434032821,0.254520828,0
22.33,90.11,43533,5,98,1,0,1,0,0,22.565,22.71,0.434032821,0.254520828,0
22.8,96.89,67475,7,92,0,0,1,0,0,22.565,22.71,0.434032821,0.254520828,0
23.33,94.39,114000,10,96,1,0,1,0,0,22.565,22.71,0.434032821,0.254520828,0
25.2,93.15,26000,5,57,1,0,0,0,0,22.565,22.71,0.434032821,0.254520828,0
25.2,97.09,51411,7,19,0,0,1,1,0,22.565,22.71,0.434032821,0.254520828,0
25.2,64.58,79300,5,25,0,0,1,1,0,22.565,22.71,0.434032821,0.254520828,0
25.74,80.07,73000,14,83,1,0,0,0,0,22.565,22.71,0.434032821,0.254520828,0
27.97,58.6,85878,6,30,0,0,1,0,0,22.565,22.71,0.434032821,0.254520828,0
29.4,82.79,336104,28,18,0,1,0,1,0,22.565,22.71,0.434032821,0.254520828,0
30.33,93.95,168995,14,23,0,1,0,1,0,22.565,22.71,0.434032821,0.254520828,0
33,68.2,6290,2,26,0,0,0,0,0,22.565,22.71,0.434032821,0.254520828,0
27.36,99.57,556496,31,24,0,1,0,1,0,23,16.67,0.21252,0.5738,1
14.5,71.52,25679,5,118,1,0,1,1,0,23,16.67,0.212338807,0.572995049,0
14.88,90.4,103300,12,95,1,0,1,1,0,23,16.67,0.212338807,0.572995049,0
15.42,45.35,16377,5,114,0,0,1,0,0,23,16.67,0.212338807,0.572995049,0
18,76.67,6000,4,76,0,0,0,0,0,23,16.67,0.212338807,0.572995049,0
19.55,94.86,494323,26,33,0,1,0,1,0,23,16.67,0.212338807,0.572995049,0
20,100,85000,3,26,0,0,1,1,0,23,16.67,0.212338807,0.572995049,0
22,67.07,94643,8,101,0,0,1,0,0,23,16.67,0.212338807,0.572995049,0
23,88.95,110211,8,28,0,0,1,0,0,23,16.67,0.212338807,0.572995049,0
23,100,39486,6,97,1,0,1,0,0,23,16.67,0.212338807,0.572995049,0
24.11,72.85,120919,4,117,1,0,1,0,0,23,16.67,0.212338807,0.572995049,0
25.33,97.04,696027,30,23,1,1,0,1,1,23,16.67,0.212338807,0.572995049,0
27,96.86,185737,15,25,0,0,1,0,0,23,16.67,0.212338807,0.572995049,0
27.85,97.76,553944,16,34,1,0,1,1,0,23,16.67,0.212338807,0.572995049,0
28.86,99.11,191151,16,25,0,1,0,1,0,23,16.67,0.212338807,0.572995049,0
30,95.6,550805,42,26,1,1,0,1,0,23,16.67,0.212338807,0.572995049,0
30.5,91.36,118696,10,26,0,0,1,1,0,23,16.67,0.212338807,0.572995049,0
42,100,493803,32,18,0,1,0,1,0,36.67,22.71,0.258552,0.146157,1
35.4,90.78,145201,6,24,0,1,0,1,0,36.67,22.71,0.258604921,0.146102369,0
36,96.41,144000,8,21,0,1,0,1,0,36.67,22.71,0.258604921,0.146102369,0
36.67,95.77,54900,4,22,0,1,0,1,0,36.67,22.71,0.258604921,0.146102369,0
39.97,88.63,41388,5,43,1,0,1,0,0,36.67,22.71,0.258604921,0.146102369,0
46.2,90.72,313432,17,17,0,1,0,1,0,37.8,22.71,0.281232,0.144406,1
30.49,88.8,81531,4,19,0,1,0,1,0,37.8,22.71,0.281289563,0.144352023,0
31.54,90.24,34738,2,18,0,0,1,1,0,37.8,22.71,0.281289563,0.144352023,0
32.23,98.03,73061,3,25,0,0,1,1,0,37.8,22.71,0.281289563,0.144352023,0
35.51,100,91693,4,6,0,1,0,0,1,37.8,22.71,0.281289563,0.144352023,0
37.2,87.08,46884,3,23,0,0,1,1,0,37.8,22.71,0.281289563,0.144352023,0
37.8,98.21,77979,3,24,0,0,1,1,0,37.8,22.71,0.281289563,0.144352023,0
39.68,91.65,147119,9,20,0,1,0,1,0,37.8,22.71,0.281289563,0.144352023,0
40.48,79.39,114202,3,19,0,1,0,1,0,37.8,22.71,0.281289563,0.144352023,0
42.12,76.54,123608,4,7,0,1,0,1,0,37.8,22.71,0.281289563,0.144352023,0
46.2,99.51,164636,11,21,0,1,0,1,0,37.8,22.71,0.281289563,0.144352023,0
33,99.59,465356,12,18,0,1,0,1,0,40.05,45.73,0.592851,0.56608,1
27.52,52.06,3546,2,107,1,0,0,0,0,40.05,45.73,0.593529008,0.565367012,0
31.57,93.43,27811,8,81,1,0,0,1,0,40.05,45.73,0.593529008,0.565367012,0
32,63.16,9500,3,62,0,0,0,0,0,40.05,45.73,0.593529008,0.565367012,0
33.81,91.87,108558,12,65,1,0,1,0,0,40.05,45.73,0.593529008,0.565367012,0
34.49,94,65297,14,51,1,0,1,0,0,40.05,45.73,0.593529008,0.565367012,0
35.14,76.02,43616,12,22,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
36,90.79,44258,11,86,1,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
36.18,96.31,149568,12,27,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
36.29,97.21,73893,12,43,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
36.39,58.38,40459,7,102,0,0,0,0,0,40.05,45.73,0.593529008,0.565367012,0
37,100,114801,12,44,1,0,1,0,0,40.05,45.73,0.593529008,0.565367012,0
37.14,98.85,413003,13,20,0,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
37.97,91.88,80000,12,77,1,0,1,0,0,40.05,45.73,0.593529008,0.565367012,0
38,91.16,71489,11,24,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
38,93.63,80403,15,53,0,0,0,0,0,40.05,45.73,0.593529008,0.565367012,0
38.97,91.16,278772,12,25,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
39.19,47.55,74028,12,1,0,1,0,0,0,40.05,45.73,0.593529008,0.565367012,0
39.5,93.41,40000,12,89,1,0,1,0,0,40.05,45.73,0.593529008,0.565367012,0
40,100,269000,12,6,0,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
40,96.77,269626,12,3,0,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
40.05,96.07,225000,12,21,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
41.38,95.96,67997,11,81,0,0,0,0,0,40.05,45.73,0.593529008,0.565367012,0
41.45,86.66,78470,12,57,1,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
41.51,99.19,348629,12,15,0,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
41.64,26.97,239174,12,19,0,1,0,0,0,40.05,45.73,0.593529008,0.565367012,0
41.9,98.58,105836,12,20,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
42,100,60321,11,21,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
42,96.61,79294,12,21,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
42.79,33.19,310748,10,1,0,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
42.82,100,216192,12,15,0,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
43.74,95.92,190643,12,24,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
44.84,97.34,224873,11,90,1,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
45.25,69.5,174589,12,25,0,0,1,0,0,40.05,45.73,0.593529008,0.565367012,0
45.75,99.15,306563,10,38,1,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
46.42,97.78,189000,12,25,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
46.77,29.26,34707,6,104,1,0,1,0,0,40.05,45.73,0.593529008,0.565367012,0
46.99,100,342014,12,18,0,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
47.33,95.98,195711,12,16,0,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
47.42,97.03,167233,12,25,1,0,1,0,0,40.05,45.73,0.593529008,0.565367012,0
49.68,88.08,201657,12,29,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
50,99.3,120276,14,26,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
51,92.81,172937,12,25,0,0,1,1,0,40.05,45.73,0.593529008,0.565367012,0
52.03,94.36,244585,12,25,0,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
62.13,99.02,243717,12,18,0,1,0,1,0,40.05,45.73,0.593529008,0.565367012,0
28.85,98.77,532815,25,8,0,1,0,0,0,31.465,22.71,0.258552,0.146157,1
24,100,20000,2,21,0,0,0,0,0,31.465,22.71,0.258604921,0.146102369,0
30,33.44,96000,7,31,1,1,0,1,0,31.465,22.71,0.258604921,0.146102369,0
31.2,89.41,106657,10,34,1,1,0,1,0,31.465,22.71,0.258604921,0.146102369,0
31.73,94.31,83588,6,18,0,1,0,0,0,31.465,22.71,0.258604921,0.146102369,0
33,33.29,15675,2,17,0,0,1,0,0,31.465,22.71,0.258604921,0.146102369,0
33.27,83.8,212206,14,25,0,1,0,1,0,31.465,22.71,0.258604921,0.146102369,0
34.2,61.89,319864,16,21,0,1,0,1,0,31.465,22.71,0.258604921,0.146102369,0
42,85.05,46043,3,16,0,1,0,1,0,31.465,22.71,0.258604921,0.146102369,0
36.43,91.99,330185,22,31,0,1,0,1,0,24.97,22.71,0.281232,0.144406,1
19.1,87.75,79670,6,78,1,0,1,0,1,24.97,22.71,0.281289563,0.144352023,0
19.8,100,8963,1,45,1,0,0,0,0,24.97,22.71,0.281289563,0.144352023,0
19.8,94.32,29922,3,24,0,0,0,0,0,24.97,22.71,0.281289563,0.144352023,0
20.4,46.78,20000,4,47,0,0,0,0,0,24.97,22.71,0.281289563,0.144352023,0
20.4,92.8,16670,4,57,0,0,0,0,0,24.97,22.71,0.281289563,0.144352023,0
22.06,47.54,81273,12,80,0,0,0,0,0,24.97,22.71,0.281289563,0.144352023,0
23.46,87.67,177725,23,44,1,0,1,0,0,24.97,22.71,0.281289563,0.144352023,0
24,95.03,15000,3,27,0,0,0,0,0,24.97,22.71,0.281289563,0.144352023,0
24.74,87.25,40000,4,47,0,0,1,0,0,24.97,22.71,0.281289563,0.144352023,0
25.2,98.16,24500,4,119,1,0,1,1,0,24.97,22.71,0.281289563,0.144352023,0
25.87,75.58,110400,6,95,1,0,0,0,0,24.97,22.71,0.281289563,0.144352023,0
26.4,97.8,38325,4,111,1,0,1,0,0,24.97,22.71,0.281289563,0.144352023,0
27.95,65.94,277000,20,25,0,0,1,0,0,24.97,22.71,0.281289563,0.144352023,0
30.3,73.45,223475,14,82,1,0,1,1,0,24.97,22.71,0.281289563,0.144352023,0
31.42,87.96,447159,22,38,1,1,0,0,0,24.97,22.71,0.281289563,0.144352023,0
32.29,43.31,48161,4,62,1,0,1,0,0,24.97,22.71,0.281289563,0.144352023,0
36.45,86.18,401625,20,23,0,1,0,1,0,26.135,22.71,0.281232,0.144406,1
20.4,46.78,20000,4,47,0,0,0,0,0,26.135,22.71,0.281289563,0.144352023,0
20.4,92.8,16670,4,57,0,0,0,0,0,26.135,22.71,0.281289563,0.144352023,0
22.06,47.54,81273,12,80,0,0,0,0,0,26.135,22.71,0.281289563,0.144352023,0
23.46,87.67,177725,23,44,1,0,1,0,0,26.135,22.71,0.281289563,0.144352023,0
25.87,75.58,110400,6,95,1,0,0,0,0,26.135,22.71,0.281289563,0.144352023,0
26.4,97.8,38325,4,111,1,0,1,0,0,26.135,22.71,0.281289563,0.144352023,0
33.01,80.83,364160,30,17,0,1,0,1,0,26.135,22.71,0.281289563,0.144352023,0
34.03,95.69,357477,20,18,0,1,0,1,0,26.135,22.71,0.281289563,0.144352023,0
36.6,94.46,372828,21,18,0,1,0,1,0,26.135,22.71,0.281289563,0.144352023,0
19.23,99.21,980472,46,23,1,1,0,1,0,18.09,25.55,0.793594,0.16867,1
17,68.67,60412,4,27,0,0,1,0,0,18.09,25.55,0.792734475,0.168978282,0
18,95.71,146650,9,27,0,0,1,1,0,18.09,25.55,0.792734475,0.168978282,0
18,52.22,33500,1,29,0,0,1,0,0,18.09,25.55,0.792734475,0.168978282,0
18.09,80.45,76414,4,27,0,0,1,0,0,18.09,25.55,0.792734475,0.168978282,0
18.5,78.58,102141,6,30,0,0,1,0,0,18.09,25.55,0.792734475,0.168978282,0
19.94,88.61,168956,10,25,0,0,1,1,0,18.09,25.55,0.792734475,0.168978282,0
37.8,80.86,384183,16,20,0,1,0,1,0,22.2,22.71,0.258552,0.146157,1
21,86.29,26323,2,32,0,0,1,1,0,22.2,22.71,0.258604921,0.146102369,0
21,86.53,26778,2,32,0,0,1,1,0,22.2,22.71,0.258604921,0.146102369,0
21,83.6,22000,2,32,0,0,1,1,0,22.2,22.71,0.258604921,0.146102369,0
22.07,91.91,22288,2,32,0,0,1,0,0,22.2,22.71,0.258604921,0.146102369,0
22.08,92.18,22000,2,32,0,0,1,1,0,22.2,22.71,0.258604921,0.146102369,0
22.2,90.13,54000,1,31,0,0,0,1,0,22.2,22.71,0.258604921,0.146102369,0
22.2,87.76,22000,2,32,0,0,1,0,0,22.2,22.71,0.258604921,0.146102369,0
22.2,85.6,26323,2,32,0,0,1,0,0,22.2,22.71,0.258604921,0.146102369,0
24.6,97.74,176862,8,22,0,1,0,1,0,22.2,22.71,0.258604921,0.146102369,0
28.2,100,89063,5,22,0,1,0,0,0,22.2,22.71,0.258604921,0.146102369,0
25.72,91.45,1200266,60,21,0,1,0,1,1,17.22,25.55,0.903125,0.21008,1
8,100,359494,9,42,0,0,0,1,0,17.22,25.55,0.902146844,0.210463968,0
10.43,55.2,1096486,49,42,0,0,1,1,0,17.22,25.55,0.902146844,0.210463968,0
13.5,92.75,44128,4,78,1,0,0,0,0,17.22,25.55,0.902146844,0.210463968,0
14.5,100,1027363,48,23,0,1,0,1,0,17.22,25.55,0.902146844,0.210463968,0
16.48,87.72,828314,34,27,1,1,0,1,0,17.22,25.55,0.902146844,0.210463968,0
17.96,73.96,1738979,56,33,1,1,0,1,1,17.22,25.55,0.902146844,0.210463968,0
20,65.16,43056,6,6,0,0,1,0,0,17.22,25.55,0.902146844,0.210463968,0
21.5,53.92,273080,22,24,0,1,0,0,0,17.22,25.55,0.902146844,0.210463968,0
21.32,81.61,1253499,55,15,0,1,0,1,0,19.135,40.7,0.519601,0.328716,1
18.12,66.82,110000,4,122,1,1,0,0,0,19.135,40.7,0.519369585,0.328965252,0
20.15,96.42,62328,4,26,0,0,1,0,0,19.135,40.7,0.519369585,0.328965252,0
23.5,69.22,504758,11,21,0,1,0,1,0,23.43,40.7,0.519601,0.328716,1
23.36,61.14,494687,11,23,0,1,0,1,0,23.43,40.7,0.519369585,0.328965252,0
39.43,94.03,502365,30,15,0,1,0,1,0,28.79,22.71,0.433944,0.254616,1
9.87,67.76,15000,4,157,1,0,0,1,0,28.79,22.71,0.434032821,0.254520828,0
23.7,62.79,43000,10,93,1,0,1,0,0,28.79,22.71,0.434032821,0.254520828,0
23.93,97.7,81192,8,93,1,0,1,0,0,28.79,22.71,0.434032821,0.254520828,0
27.97,58.6,85878,6,30,0,0,1,0,0,28.79,22.71,0.434032821,0.254520828,0
29.61,81.06,95005,8,40,0,1,0,1,0,28.79,22.71,0.434032821,0.254520828,0
32.6,85.17,201707,8,15,0,1,0,1,0,28.79,22.71,0.434032821,0.254520828,0
39,95.2,376432,16,37,0,1,0,1,0,28.79,22.71,0.434032821,0.254520828,0
